time_seconds,link_id,aggregated_gbps
25.1,Link_Test_3,1.4995
25.2,Link_Test_3,1.3936
25.3,Link_Test_3,1.3509
25.4,Link_Test_3,1.5066
25.5,Link_Test_3,1.2042
25.6,Link_Test_3,1.2853
25.7,Link_Test_3,1.2892
25.8,Link_Test_3,0.9997
25.9,Link_Test_3,1.0622
26.0,Link_Test_3,1.271
26.1,Link_Test_3,0.966
26.2,Link_Test_3,0.864
26.3,Link_Test_3,1.0748
26.4,Link_Test_3,0.9386
26.5,Link_Test_3,0.7977
26.6,Link_Test_3,0.9964
26.7,Link_Test_3,0.8761
26.8,Link_Test_3,0.6778
26.9,Link_Test_3,0.4851
27.0,Link_Test_3,0.7642
27.1,Link_Test_3,0.992
27.2,Link_Test_3,0.7045
27.3,Link_Test_3,0.2834
27.4,Link_Test_3,0.3067
27.5,Link_Test_3,0.1627
27.6,Link_Test_3,0.5024
27.7,Link_Test_3,0.3724
27.8,Link_Test_3,0.2423
27.9,Link_Test_3,0.651
28.0,Link_Test_3,0.4558
28.1,Link_Test_3,0.4365
28.2,Link_Test_3,0.6275
28.3,Link_Test_3,0.198
28.4,Link_Test_3,0.2536
28.5,Link_Test_3,0.2999
28.6,Link_Test_3,0.6751
28.7,Link_Test_3,0.4699
28.8,Link_Test_3,0.3118
28.9,Link_Test_3,0.5747
29.0,Link_Test_3,0.4842
29.1,Link_Test_3,0.3598
29.2,Link_Test_3,0.0
29.3,Link_Test_3,0.3677
29.4,Link_Test_3,0.5115
29.5,Link_Test_3,0.5306
29.6,Link_Test_3,0.2729
29.7,Link_Test_3,0.8137
29.8,Link_Test_3,0.515
29.9,Link_Test_3,0.0881
30.0,Link_Test_3,0.5636
30.1,Link_Test_3,0.4401
30.2,Link_Test_3,0.3705
30.3,Link_Test_3,0.7073
30.4,Link_Test_3,0.6133
30.5,Link_Test_3,0.4756
30.6,Link_Test_3,0.9517
30.7,Link_Test_3,0.7901
30.8,Link_Test_3,0.9817
30.9,Link_Test_3,0.8737
31.0,Link_Test_3,0.7266
31.1,Link_Test_3,0.6893
31.2,Link_Test_3,0.9131
31.3,Link_Test_3,0.8161
31.4,Link_Test_3,0.5421
31.5,Link_Test_3,1.0014
31.6,Link_Test_3,1.2617
31.7,Link_Test_3,1.4256
31.8,Link_Test_3,1.287
31.9,Link_Test_3,1.0212
32.0,Link_Test_3,1.2948
32.1,Link_Test_3,1.3801
32.2,Link_Test_3,1.5481
32.3,Link_Test_3,1.6099
32.4,Link_Test_3,1.3747
32.5,Link_Test_3,1.2595
32.6,Link_Test_3,1.3578
32.7,Link_Test_3,1.5025
32.8,Link_Test_3,1.5768
32.9,Link_Test_3,1.613
33.0,Link_Test_3,1.8146
33.1,Link_Test_3,1.8525
33.2,Link_Test_3,3.2186
33.3,Link_Test_3,1.6855
33.4,Link_Test_3,2.2928
33.5,Link_Test_3,2.1374
33.6,Link_Test_3,2.1961
33.7,Link_Test_3,2.3579
33.8,Link_Test_3,2.5468
33.9,Link_Test_3,2.0133
34.0,Link_Test_3,2.3897
34.1,Link_Test_3,2.2458
34.2,Link_Test_3,2.0645
34.3,Link_Test_3,2.7591
34.4,Link_Test_3,2.9887
34.5,Link_Test_3,2.8082
34.6,Link_Test_3,3.166
34.7,Link_Test_3,2.8361
34.8,Link_Test_3,2.9927
34.9,Link_Test_3,2.8412
35.0,Link_Test_3,3.3158
35.1,Link_Test_3,2.7888
35.2,Link_Test_3,2.9539
35.3,Link_Test_3,3.259
35.4,Link_Test_3,3.2242
35.5,Link_Test_3,3.1742
35.6,Link_Test_3,3.3883
35.7,Link_Test_3,3.7288
35.8,Link_Test_3,3.7429
35.9,Link_Test_3,3.6266
36.0,Link_Test_3,3.9295
36.1,Link_Test_3,3.4044
36.2,Link_Test_3,3.8914
36.3,Link_Test_3,3.979
36.4,Link_Test_3,3.889
36.5,Link_Test_3,3.9015
36.6,Link_Test_3,4.3102
36.7,Link_Test_3,3.9421
36.8,Link_Test_3,3.765
36.9,Link_Test_3,4.3262
37.0,Link_Test_3,4.2468
37.1,Link_Test_3,4.3864
37.2,Link_Test_3,4.2086
37.3,Link_Test_3,4.3849
37.4,Link_Test_3,4.4551
37.5,Link_Test_3,4.5427
37.6,Link_Test_3,4.3809
37.7,Link_Test_3,4.5301
37.8,Link_Test_3,4.6386
37.9,Link_Test_3,8.5359
38.0,Link_Test_3,4.7715
38.1,Link_Test_3,4.7428
38.2,Link_Test_3,4.8193
38.3,Link_Test_3,4.2679
38.4,Link_Test_3,4.7087
38.5,Link_Test_3,4.8697
38.6,Link_Test_3,4.9108
38.7,Link_Test_3,4.8449
38.8,Link_Test_3,4.6561
38.9,Link_Test_3,4.5173
39.0,Link_Test_3,5.0084
39.1,Link_Test_3,4.7219
39.2,Link_Test_3,4.9344
39.3,Link_Test_3,4.2345
39.4,Link_Test_3,4.9813
39.5,Link_Test_3,4.9456
39.6,Link_Test_3,5.4697
39.7,Link_Test_3,5.0077
39.8,Link_Test_3,5.1501
39.9,Link_Test_3,4.8114
40.0,Link_Test_3,5.1239
40.1,Link_Test_3,5.0397
40.2,Link_Test_3,4.8241
40.3,Link_Test_3,5.0041
40.4,Link_Test_3,4.6301
40.5,Link_Test_3,5.0084
40.6,Link_Test_3,5.143
40.7,Link_Test_3,4.7358
40.8,Link_Test_3,5.0089
40.9,Link_Test_3,4.8782
41.0,Link_Test_3,4.865
41.1,Link_Test_3,5.1262
41.2,Link_Test_3,4.9721
41.3,Link_Test_3,5.0558
41.4,Link_Test_3,4.5934
41.5,Link_Test_3,4.7221
41.6,Link_Test_3,4.6904
41.7,Link_Test_3,4.5329
41.8,Link_Test_3,4.6692
41.9,Link_Test_3,4.7631
42.0,Link_Test_3,4.6318
42.1,Link_Test_3,4.681
42.2,Link_Test_3,4.7177
42.3,Link_Test_3,4.4759
42.4,Link_Test_3,4.4676
42.5,Link_Test_3,4.6876
42.6,Link_Test_3,4.2859
42.7,Link_Test_3,4.3845
42.8,Link_Test_3,4.6554
42.9,Link_Test_3,4.1288
43.0,Link_Test_3,4.5373
43.1,Link_Test_3,3.9174
43.2,Link_Test_3,4.244
43.3,Link_Test_3,4.4022
43.4,Link_Test_3,3.8443
43.5,Link_Test_3,3.9278
43.6,Link_Test_3,4.022
43.7,Link_Test_3,3.9536
43.8,Link_Test_3,3.7372
43.9,Link_Test_3,3.6606
44.0,Link_Test_3,3.572
44.1,Link_Test_3,3.5835
44.2,Link_Test_3,3.5828
44.3,Link_Test_3,3.8628
44.4,Link_Test_3,3.5047
44.5,Link_Test_3,3.467
44.6,Link_Test_3,3.4338
44.7,Link_Test_3,3.2165
44.8,Link_Test_3,3.4889
44.9,Link_Test_3,3.4881
45.0,Link_Test_3,2.696
45.1,Link_Test_3,3.4861
45.2,Link_Test_3,3.3164
45.3,Link_Test_3,2.7932
45.4,Link_Test_3,2.5975
45.5,Link_Test_3,2.9453
45.6,Link_Test_3,2.4305
45.7,Link_Test_3,2.9635
45.8,Link_Test_3,2.3877
45.9,Link_Test_3,2.1328
46.0,Link_Test_3,2.4865
46.1,Link_Test_3,2.5731
46.2,Link_Test_3,2.4497
46.3,Link_Test_3,2.3877
46.4,Link_Test_3,2.049
46.5,Link_Test_3,2.1635
46.6,Link_Test_3,1.818
46.7,Link_Test_3,2.2884
46.8,Link_Test_3,1.8924
46.9,Link_Test_3,1.7061
47.0,Link_Test_3,1.8445
47.1,Link_Test_3,1.9569
47.2,Link_Test_3,1.503
47.3,Link_Test_3,1.879
47.4,Link_Test_3,1.746
47.5,Link_Test_3,1.5925
47.6,Link_Test_3,1.5273
47.7,Link_Test_3,1.5229
47.8,Link_Test_3,1.5508
47.9,Link_Test_3,1.371
48.0,Link_Test_3,1.4317
48.1,Link_Test_3,0.9502
48.2,Link_Test_3,1.3341
48.3,Link_Test_3,1.0618
48.4,Link_Test_3,0.6989
48.5,Link_Test_3,1.1539
48.6,Link_Test_3,0.7267
48.7,Link_Test_3,1.1276
48.8,Link_Test_3,1.0701
48.9,Link_Test_3,0.9791
49.0,Link_Test_3,1.0921
49.1,Link_Test_3,0.6455
49.2,Link_Test_3,0.9338
49.3,Link_Test_3,0.7079
49.4,Link_Test_3,0.6676
49.5,Link_Test_3,0.4423
49.6,Link_Test_3,1.0864
49.7,Link_Test_3,0.5754
49.8,Link_Test_3,0.6557
49.9,Link_Test_3,0.4798
50.0,Link_Test_3,0.6124
50.1,Link_Test_3,0.8343
50.2,Link_Test_3,0.4335
50.3,Link_Test_3,0.4601
50.4,Link_Test_3,0.5693
50.5,Link_Test_3,0.3849
50.6,Link_Test_3,0.3626
50.7,Link_Test_3,0.3846
50.8,Link_Test_3,0.6202
50.9,Link_Test_3,0.3074
51.0,Link_Test_3,0.7295
51.1,Link_Test_3,0.3386
51.2,Link_Test_3,0.7069
51.3,Link_Test_3,0.8182
51.4,Link_Test_3,0.7101
51.5,Link_Test_3,0.6574
51.6,Link_Test_3,0.4691
51.7,Link_Test_3,0.4694
51.8,Link_Test_3,0.4414
51.9,Link_Test_3,0.4463
52.0,Link_Test_3,0.7787
52.1,Link_Test_3,0.7206
52.2,Link_Test_3,0.1208
52.3,Link_Test_3,0.312
52.4,Link_Test_3,0.5894
52.5,Link_Test_3,0.5364
52.6,Link_Test_3,0.6957
52.7,Link_Test_3,0.353
52.8,Link_Test_3,0.3304
52.9,Link_Test_3,0.7364
53.0,Link_Test_3,0.5245
53.1,Link_Test_3,0.8403
53.2,Link_Test_3,1.009
53.3,Link_Test_3,0.9481
53.4,Link_Test_3,0.3724
53.5,Link_Test_3,0.7254
53.6,Link_Test_3,0.7272
53.7,Link_Test_3,0.8085
53.8,Link_Test_3,0.9537
53.9,Link_Test_3,1.3199
54.0,Link_Test_3,0.6954
54.1,Link_Test_3,0.9681
54.2,Link_Test_3,0.8682
54.3,Link_Test_3,0.893
54.4,Link_Test_3,1.0388
54.5,Link_Test_3,1.6192
54.6,Link_Test_3,1.2235
54.7,Link_Test_3,1.2543
54.8,Link_Test_3,1.1012
54.9,Link_Test_3,1.5001
55.0,Link_Test_3,1.4139
55.1,Link_Test_3,1.2172
55.2,Link_Test_3,1.6919
55.3,Link_Test_3,1.8548
55.4,Link_Test_3,1.6294
55.5,Link_Test_3,1.9317
55.6,Link_Test_3,2.0188
55.7,Link_Test_3,2.1608
55.8,Link_Test_3,2.0781
55.9,Link_Test_3,1.8502
56.0,Link_Test_3,2.1554
56.1,Link_Test_3,2.451
56.2,Link_Test_3,2.2232
56.3,Link_Test_3,2.4923
56.4,Link_Test_3,2.5278
56.5,Link_Test_3,2.5949
56.6,Link_Test_3,2.3283
56.7,Link_Test_3,2.5113
56.8,Link_Test_3,2.6579
56.9,Link_Test_3,2.6444
57.0,Link_Test_3,2.8224
57.1,Link_Test_3,2.7069
57.2,Link_Test_3,3.1274
57.3,Link_Test_3,2.7533
57.4,Link_Test_3,3.319
57.5,Link_Test_3,3.1741
57.6,Link_Test_3,2.981
57.7,Link_Test_3,3.4211
57.8,Link_Test_3,3.4408
57.9,Link_Test_3,3.3275
58.0,Link_Test_3,3.3134
58.1,Link_Test_3,3.5296
58.2,Link_Test_3,3.5058
58.3,Link_Test_3,3.8371
58.4,Link_Test_3,3.6932
58.5,Link_Test_3,3.6362
58.6,Link_Test_3,3.8421
58.7,Link_Test_3,3.9066
58.8,Link_Test_3,3.9826
58.9,Link_Test_3,3.5965
59.0,Link_Test_3,4.0052
59.1,Link_Test_3,4.4162
59.2,Link_Test_3,4.3108
59.3,Link_Test_3,3.8051
59.4,Link_Test_3,3.9052
59.5,Link_Test_3,4.4965
59.6,Link_Test_3,4.2617
59.7,Link_Test_3,4.0954
59.8,Link_Test_3,4.7822
59.9,Link_Test_3,4.5119
60.0,Link_Test_3,4.8863
60.1,Link_Test_3,4.7142
60.2,Link_Test_3,4.681
60.3,Link_Test_3,4.3177
60.4,Link_Test_3,4.4587
60.5,Link_Test_3,4.0229
60.6,Link_Test_3,4.4563
60.7,Link_Test_3,4.6195
60.8,Link_Test_3,4.4753
60.9,Link_Test_3,4.7573
61.0,Link_Test_3,4.9592
61.1,Link_Test_3,4.7202
61.2,Link_Test_3,4.7903
61.3,Link_Test_3,4.8717
61.4,Link_Test_3,4.9978
61.5,Link_Test_3,4.691
61.6,Link_Test_3,5.044
61.7,Link_Test_3,5.0205
61.8,Link_Test_3,5.2179
61.9,Link_Test_3,4.8134
62.0,Link_Test_3,4.8112
62.1,Link_Test_3,4.917
62.2,Link_Test_3,5.0804
62.3,Link_Test_3,5.2622
62.4,Link_Test_3,4.7915
62.5,Link_Test_3,5.1322
62.6,Link_Test_3,4.9404
62.7,Link_Test_3,4.9658
62.8,Link_Test_3,5.0368
62.9,Link_Test_3,5.0109
63.0,Link_Test_3,4.8944
63.1,Link_Test_3,4.7262
63.2,Link_Test_3,5.1203
63.3,Link_Test_3,4.9441
63.4,Link_Test_3,5.1851
63.5,Link_Test_3,9.1466
63.6,Link_Test_3,4.646
63.7,Link_Test_3,5.0027
63.8,Link_Test_3,5.2233
63.9,Link_Test_3,4.7841
64.0,Link_Test_3,4.9011
64.1,Link_Test_3,4.6266
64.2,Link_Test_3,4.8581
64.3,Link_Test_3,4.7587
64.4,Link_Test_3,4.6583
64.5,Link_Test_3,4.8463
64.6,Link_Test_3,4.6485
64.7,Link_Test_3,4.4694
64.8,Link_Test_3,4.6752
64.9,Link_Test_3,4.3335
65.0,Link_Test_3,4.3502
65.1,Link_Test_3,4.1958
65.2,Link_Test_3,4.3154
65.3,Link_Test_3,4.2102
65.4,Link_Test_3,4.2657
65.5,Link_Test_3,4.2503
65.6,Link_Test_3,4.2666
65.7,Link_Test_3,4.4293
65.8,Link_Test_3,4.1484
65.9,Link_Test_3,3.9384
66.0,Link_Test_3,3.8635
66.1,Link_Test_3,3.8154
66.2,Link_Test_3,3.6524
66.3,Link_Test_3,3.8066
66.4,Link_Test_3,4.0356
66.5,Link_Test_3,5.8745
66.6,Link_Test_3,3.8542
66.7,Link_Test_3,3.6168
66.8,Link_Test_3,3.5106
66.9,Link_Test_3,3.7785
67.0,Link_Test_3,3.7734
67.1,Link_Test_3,3.7575
67.2,Link_Test_3,3.4573
67.3,Link_Test_3,3.0649
67.4,Link_Test_3,3.398
67.5,Link_Test_3,3.0627
67.6,Link_Test_3,2.8137
67.7,Link_Test_3,3.2707
67.8,Link_Test_3,2.7071
67.9,Link_Test_3,3.0322
68.0,Link_Test_3,3.1348
68.1,Link_Test_3,2.9185
68.2,Link_Test_3,2.7128
68.3,Link_Test_3,2.7646
68.4,Link_Test_3,2.0938
68.5,Link_Test_3,2.1411
68.6,Link_Test_3,4.2379
68.7,Link_Test_3,2.0667
68.8,Link_Test_3,2.2077
68.9,Link_Test_3,2.1324
69.0,Link_Test_3,2.3489
69.1,Link_Test_3,2.1959
69.2,Link_Test_3,1.8212
69.3,Link_Test_3,1.7296
69.4,Link_Test_3,1.6553
69.5,Link_Test_3,1.9735
69.6,Link_Test_3,3.4541
69.7,Link_Test_3,1.8885
69.8,Link_Test_3,1.7073
69.9,Link_Test_3,1.6466
70.0,Link_Test_3,1.9466
70.1,Link_Test_3,1.3846
70.2,Link_Test_3,1.4719
70.3,Link_Test_3,1.7308
70.4,Link_Test_3,1.3985
70.5,Link_Test_3,0.954
70.6,Link_Test_3,1.5462
70.7,Link_Test_3,1.1701
70.8,Link_Test_3,0.8879
70.9,Link_Test_3,1.1416
71.0,Link_Test_3,1.1612
71.1,Link_Test_3,0.8491
71.2,Link_Test_3,0.8913
71.3,Link_Test_3,0.5442
71.4,Link_Test_3,1.052
71.5,Link_Test_3,1.0542
71.6,Link_Test_3,0.3703
71.7,Link_Test_3,0.4332
71.8,Link_Test_3,0.9115
71.9,Link_Test_3,0.4945
72.0,Link_Test_3,0.7708
72.1,Link_Test_3,0.5628
72.2,Link_Test_3,0.6536
72.3,Link_Test_3,0.2382
72.4,Link_Test_3,0.6306
72.5,Link_Test_3,0.8586
72.6,Link_Test_3,0.6315
72.7,Link_Test_3,0.4468
72.8,Link_Test_3,0.5206
72.9,Link_Test_3,0.3181
73.0,Link_Test_3,0.5038
73.1,Link_Test_3,0.4972
73.2,Link_Test_3,0.6104
73.3,Link_Test_3,0.5589
73.4,Link_Test_3,0.5263
73.5,Link_Test_3,0.5302
73.6,Link_Test_3,0.4585
73.7,Link_Test_3,0.3638
73.8,Link_Test_3,0.4546
73.9,Link_Test_3,0.4016
74.0,Link_Test_3,0.0
74.1,Link_Test_3,0.2767
74.2,Link_Test_3,0.6019
74.3,Link_Test_3,0.4286
74.4,Link_Test_3,0.7242
74.5,Link_Test_3,0.2995
74.6,Link_Test_3,0.461
74.7,Link_Test_3,0.2688
74.8,Link_Test_3,0.8831
74.9,Link_Test_3,0.4073
75.0,Link_Test_3,0.3733
75.1,Link_Test_3,0.6707
75.2,Link_Test_3,0.814
75.3,Link_Test_3,0.303
75.4,Link_Test_3,0.668
75.5,Link_Test_3,0.5311
75.6,Link_Test_3,0.8217
75.7,Link_Test_3,0.6237
75.8,Link_Test_3,0.5447
75.9,Link_Test_3,0.9179
76.0,Link_Test_3,0.961
76.1,Link_Test_3,0.646
76.2,Link_Test_3,1.0711
76.3,Link_Test_3,0.8479
76.4,Link_Test_3,0.942
76.5,Link_Test_3,1.3537
76.6,Link_Test_3,0.9941
76.7,Link_Test_3,1.3006
76.8,Link_Test_3,1.0641
76.9,Link_Test_3,0.778
77.0,Link_Test_3,1.0737
77.1,Link_Test_3,1.3139
77.2,Link_Test_3,1.3905
77.3,Link_Test_3,1.293
77.4,Link_Test_3,1.5768
77.5,Link_Test_3,1.6858
77.6,Link_Test_3,1.3611
77.7,Link_Test_3,1.5379
77.8,Link_Test_3,1.9667
77.9,Link_Test_3,1.8353
78.0,Link_Test_3,2.0183
78.1,Link_Test_3,1.9009
78.2,Link_Test_3,2.1303
78.3,Link_Test_3,1.9159
78.4,Link_Test_3,1.8368
78.5,Link_Test_3,2.1732
78.6,Link_Test_3,2.3186
78.7,Link_Test_3,2.232
78.8,Link_Test_3,2.5448
78.9,Link_Test_3,2.4304
79.0,Link_Test_3,2.2934
79.1,Link_Test_3,2.2795
79.2,Link_Test_3,2.4911
79.3,Link_Test_3,2.8737
79.4,Link_Test_3,2.7586
79.5,Link_Test_3,2.7644
79.6,Link_Test_3,2.9343
79.7,Link_Test_3,2.8037
79.8,Link_Test_3,5.4095
79.9,Link_Test_3,3.2318
80.0,Link_Test_3,3.1211
80.1,Link_Test_3,3.4044
80.2,Link_Test_3,5.4747
80.3,Link_Test_3,3.6116
80.4,Link_Test_3,3.3963
80.5,Link_Test_3,3.5478
80.6,Link_Test_3,3.5193
80.7,Link_Test_3,3.6895
80.8,Link_Test_3,3.3667
80.9,Link_Test_3,3.7687
81.0,Link_Test_3,3.6225
81.1,Link_Test_3,4.0691
81.2,Link_Test_3,3.5916
81.3,Link_Test_3,4.0288
81.4,Link_Test_3,4.02
81.5,Link_Test_3,4.0031
81.6,Link_Test_3,4.0645
81.7,Link_Test_3,3.9388
81.8,Link_Test_3,4.2003
81.9,Link_Test_3,3.9014
82.0,Link_Test_3,4.218
82.1,Link_Test_3,4.2442
82.2,Link_Test_3,4.4104
82.3,Link_Test_3,4.2252
82.4,Link_Test_3,3.944
82.5,Link_Test_3,4.5967
82.6,Link_Test_3,4.2729
82.7,Link_Test_3,4.8392
82.8,Link_Test_3,4.6675
82.9,Link_Test_3,3.9885
83.0,Link_Test_3,4.4245
83.1,Link_Test_3,4.836
83.2,Link_Test_3,4.4885
83.3,Link_Test_3,4.9585
83.4,Link_Test_3,4.5303
83.5,Link_Test_3,4.8341
83.6,Link_Test_3,4.8974
83.7,Link_Test_3,4.9777
83.8,Link_Test_3,4.9785
83.9,Link_Test_3,4.9841
84.0,Link_Test_3,5.108
84.1,Link_Test_3,4.858
84.2,Link_Test_3,4.9095
84.3,Link_Test_3,5.0842
84.4,Link_Test_3,5.0228
84.5,Link_Test_3,5.1562
84.6,Link_Test_3,5.1557
84.7,Link_Test_3,5.2969
84.8,Link_Test_3,5.2574
84.9,Link_Test_3,4.9712
85.0,Link_Test_3,4.8977
85.1,Link_Test_3,5.1167
85.2,Link_Test_3,4.8396
85.3,Link_Test_3,4.9898
85.4,Link_Test_3,5.0588
85.5,Link_Test_3,4.7537
85.6,Link_Test_3,5.2834
85.7,Link_Test_3,5.0593
85.8,Link_Test_3,4.9103
85.9,Link_Test_3,5.0294
86.0,Link_Test_3,4.7476
86.1,Link_Test_3,4.6735
86.2,Link_Test_3,4.5995
86.3,Link_Test_3,4.8575
86.4,Link_Test_3,4.5759
86.5,Link_Test_3,4.9746
86.6,Link_Test_3,5.0633
86.7,Link_Test_3,4.7902
86.8,Link_Test_3,4.8318
86.9,Link_Test_3,4.6901
87.0,Link_Test_3,4.6427
87.1,Link_Test_3,4.5614
87.2,Link_Test_3,4.6845
87.3,Link_Test_3,4.637
87.4,Link_Test_3,4.7492
87.5,Link_Test_3,4.1618
87.6,Link_Test_3,4.0711
87.7,Link_Test_3,4.4397
87.8,Link_Test_3,4.4877
87.9,Link_Test_3,4.5039
88.0,Link_Test_3,4.4532
88.1,Link_Test_3,4.0917
88.2,Link_Test_3,4.1329
88.3,Link_Test_3,4.2599
88.4,Link_Test_3,3.8534
88.5,Link_Test_3,3.9686
88.6,Link_Test_3,3.974
88.7,Link_Test_3,3.7254
88.8,Link_Test_3,3.6102
88.9,Link_Test_3,3.7268
89.0,Link_Test_3,3.6162
89.1,Link_Test_3,3.5634
89.2,Link_Test_3,3.4318
89.3,Link_Test_3,3.2605
89.4,Link_Test_3,3.5001
89.5,Link_Test_3,3.0895
89.6,Link_Test_3,3.6567
89.7,Link_Test_3,3.3437
89.8,Link_Test_3,3.3031
89.9,Link_Test_3,3.3188
90.0,Link_Test_3,3.3056
90.1,Link_Test_3,3.2326
90.2,Link_Test_3,2.9145
90.3,Link_Test_3,2.6278
90.4,Link_Test_3,3.1685
90.5,Link_Test_3,3.0698
90.6,Link_Test_3,2.9206
90.7,Link_Test_3,2.6134
90.8,Link_Test_3,2.8537
90.9,Link_Test_3,2.5694
91.0,Link_Test_3,2.407
91.1,Link_Test_3,2.2703
91.2,Link_Test_3,2.3458
91.3,Link_Test_3,2.5848
91.4,Link_Test_3,2.3614
91.5,Link_Test_3,2.1102
91.6,Link_Test_3,1.719
91.7,Link_Test_3,1.7171
91.8,Link_Test_3,1.8086
91.9,Link_Test_3,2.0667
92.0,Link_Test_3,1.9977
92.1,Link_Test_3,2.0083
92.2,Link_Test_3,1.9812
92.3,Link_Test_3,1.1898
92.4,Link_Test_3,1.2663
92.5,Link_Test_3,1.4632
92.6,Link_Test_3,2.0767
92.7,Link_Test_3,1.4232
92.8,Link_Test_3,1.2616
92.9,Link_Test_3,1.4235
93.0,Link_Test_3,1.4803
93.1,Link_Test_3,1.0757
93.2,Link_Test_3,1.3422
93.3,Link_Test_3,1.5385
93.4,Link_Test_3,0.9939
93.5,Link_Test_3,1.2819
93.6,Link_Test_3,1.1599
93.7,Link_Test_3,1.0986
93.8,Link_Test_3,1.0554
93.9,Link_Test_3,0.8652
94.0,Link_Test_3,0.7124
94.1,Link_Test_3,1.1006
94.2,Link_Test_3,0.8635
94.3,Link_Test_3,0.8252
94.4,Link_Test_3,0.6523
94.5,Link_Test_3,0.4751
94.6,Link_Test_3,1.1546
94.7,Link_Test_3,1.0534
94.8,Link_Test_3,0.531
94.9,Link_Test_3,0.8169
95.0,Link_Test_3,0.6153
95.1,Link_Test_3,0.5177
95.2,Link_Test_3,0.378
95.3,Link_Test_3,0.4604
95.4,Link_Test_3,0.6715
95.5,Link_Test_3,0.43
95.6,Link_Test_3,0.6826
95.7,Link_Test_3,0.1282
95.8,Link_Test_3,0.4698
95.9,Link_Test_3,0.5079
96.0,Link_Test_3,0.6123
96.1,Link_Test_3,0.5192
96.2,Link_Test_3,0.2901
96.3,Link_Test_3,0.4166
96.4,Link_Test_3,0.4598
96.5,Link_Test_3,0.7498
96.6,Link_Test_3,0.6729
96.7,Link_Test_3,0.3123
96.8,Link_Test_3,0.3763
96.9,Link_Test_3,0.4002
97.0,Link_Test_3,0.4857
97.1,Link_Test_3,0.0
97.2,Link_Test_3,0.5488
97.3,Link_Test_3,0.4309
97.4,Link_Test_3,0.3104
97.5,Link_Test_3,0.6031
97.6,Link_Test_3,0.7849
97.7,Link_Test_3,0.5764
97.8,Link_Test_3,0.6973
97.9,Link_Test_3,0.7832
98.0,Link_Test_3,0.9634
98.1,Link_Test_3,0.8204
98.2,Link_Test_3,0.7562
98.3,Link_Test_3,1.0249
98.4,Link_Test_3,0.5484
98.5,Link_Test_3,0.6521
98.6,Link_Test_3,0.8083
98.7,Link_Test_3,0.9321
98.8,Link_Test_3,1.2622
98.9,Link_Test_3,0.8012
99.0,Link_Test_3,1.0966
99.1,Link_Test_3,0.7197
99.2,Link_Test_3,0.9581
99.3,Link_Test_3,1.3617
99.4,Link_Test_3,1.0228
99.5,Link_Test_3,1.1263
99.6,Link_Test_3,1.5474
99.7,Link_Test_3,1.277
99.8,Link_Test_3,1.5878
99.9,Link_Test_3,1.9785
100.0,Link_Test_3,1.1686
100.1,Link_Test_3,1.4873
100.2,Link_Test_3,1.6077
100.3,Link_Test_3,1.6446
100.4,Link_Test_3,1.8927
100.5,Link_Test_3,1.8123
100.6,Link_Test_3,2.4006
100.7,Link_Test_3,2.0082
100.8,Link_Test_3,2.3515
100.9,Link_Test_3,2.0247
101.0,Link_Test_3,2.4483
101.1,Link_Test_3,2.6378
101.2,Link_Test_3,2.2269
101.3,Link_Test_3,2.298
101.4,Link_Test_3,2.3335
101.5,Link_Test_3,2.788
101.6,Link_Test_3,2.2783
101.7,Link_Test_3,4.9947
101.8,Link_Test_3,2.7365
101.9,Link_Test_3,3.1582
102.0,Link_Test_3,2.6885
102.1,Link_Test_3,2.9559
102.2,Link_Test_3,2.6041
102.3,Link_Test_3,2.5827
102.4,Link_Test_3,2.9135
102.5,Link_Test_3,2.866
102.6,Link_Test_3,3.2158
102.7,Link_Test_3,2.9229
102.8,Link_Test_3,3.1782
102.9,Link_Test_3,3.5139
103.0,Link_Test_3,3.4801
103.1,Link_Test_3,3.9906
103.2,Link_Test_3,3.8479
103.3,Link_Test_3,3.5194
103.4,Link_Test_3,3.7139
103.5,Link_Test_3,4.1415
103.6,Link_Test_3,4.0328
103.7,Link_Test_3,3.5889
103.8,Link_Test_3,4.0066
103.9,Link_Test_3,4.1112
104.0,Link_Test_3,4.0146
104.1,Link_Test_3,4.3189
104.2,Link_Test_3,4.3023
104.3,Link_Test_3,4.2118
104.4,Link_Test_3,4.2152
104.5,Link_Test_3,4.305
104.6,Link_Test_3,4.5251
104.7,Link_Test_3,4.3091
104.8,Link_Test_3,4.1078
104.9,Link_Test_3,4.61
105.0,Link_Test_3,4.2405
105.1,Link_Test_3,4.5525
105.2,Link_Test_3,4.6291
105.3,Link_Test_3,4.4396
105.4,Link_Test_3,4.8813
105.5,Link_Test_3,4.5344
105.6,Link_Test_3,4.9978
105.7,Link_Test_3,4.7671
105.8,Link_Test_3,5.0615
105.9,Link_Test_3,4.7922
106.0,Link_Test_3,4.8578
106.1,Link_Test_3,4.5463
106.2,Link_Test_3,4.9123
106.3,Link_Test_3,4.3391
106.4,Link_Test_3,4.6709
106.5,Link_Test_3,4.7802
106.6,Link_Test_3,4.8924
106.7,Link_Test_3,4.9439
106.8,Link_Test_3,4.8108
106.9,Link_Test_3,5.368
107.0,Link_Test_3,4.7714
107.1,Link_Test_3,5.3396
107.2,Link_Test_3,5.01
107.3,Link_Test_3,5.21
107.4,Link_Test_3,5.2413
107.5,Link_Test_3,4.9558
107.6,Link_Test_3,4.7621
107.7,Link_Test_3,4.9947
